ticker_code,date,open,highest,lowest,close,average,adjusted,trading_volume,put_through_volume
ABT,2019-08-27,39.0,39.0,38.9,38.9,39.0,38.9,230.0,
ABT,2019-08-26,38.4,38.45,38.4,38.4,38.45,38.4,1040.0,
ABT,2019-08-23,37.5,37.9,37.5,37.6,37.62,37.6,90.0,
ABT,2019-08-22,37.0,38.5,37.0,37.5,37.61,37.5,800.0,
ABT,2019-08-21,37.0,37.0,37.0,37.0,37.0,37.0,90.0,
ABT,2019-08-20,37.0,37.0,37.0,37.0,0.0,37.0,0.0,
ABT,2019-08-19,37.0,37.0,37.0,37.0,37.0,37.0,30.0,
