ticker_code,date,open,highest,lowest,close,average,adjusted,trading_volume,put_through_volume
AC4,2019-08-27,4.5,4.5,4.5,4.5,4.5,4.5,0.0,
AC4,2019-08-26,4.5,4.5,4.5,4.5,4.5,4.5,0.0,
AC4,2019-08-23,4.5,4.5,4.5,4.5,4.5,4.5,0.0,
AC4,2019-08-22,4.5,4.5,4.5,4.5,4.5,4.5,0.0,
AC4,2019-08-21,4.5,4.5,4.5,4.5,4.5,4.5,0.0,
AC4,2019-08-20,4.5,4.5,4.5,4.5,4.5,4.5,0.0,
AC4,2019-08-19,4.5,4.5,4.5,4.5,4.5,4.5,0.0,
