ticker_code,company_name,company_full_name,sector,exchange
L18,LICOGI 18,Công ty Cổ phần Đầu tư và Xây dựng số 18,Construction & Materials,HNX
L35,LILAMA.EMC,Công ty Cổ phần Cơ khí lắp máy Lilama,Construction & Materials,HNX
L43,Lilama 45.3 JSC.,Công ty Cổ phần Lilama 45.3,Construction & Materials,HNX
L44,LILAMA 45.4 JSC,Công ty Cổ phần Lilama 45.4,Construction & Materials,UPCOM
L45,CTCP Lilama 45.1,Công ty cổ phần Lilama 45.1,Construction & Materials,UPCOM
L61,"LILAMA 69-1, JSC",Công ty Cổ phần LILAMA 69-1,Construction & Materials,HNX
L62,LILAMA 69 - 2 CO.,Công ty Cổ phần Lilama 69-2,Construction & Materials,HNX
L63,CTCP Lilama 69-3,Công ty Cổ phần Lilama 69-3,Construction & Materials,UPCOM
LAF,LAFOOCO,Công ty Cổ phần Chế biến hàng xuất khẩu Long An,Food & Beverage,HOSTC
LAI,LAI,Công ty Cổ phần Đầu tư xây dựng Long An IDICO,Real Estate,UPCOM
